Enemy_Lv3_GoblinGiant,大哥布林,Big Goblin,Goblin Besar,Grande Goblin,Большой Гоблин,大哥布林
Enemy_Boss_GoblinGiant,巨型哥布林,Giant Goblin,Goblin Raksasa,Goblin Gigante,Гигантский гоблин,巨型哥布林
Promotion,晋升,Promotion,Promosi,Promoção,Продвижение,晉升
Item_SoulStone_Life,生命上限提升,Max HP Boost,Aumento de PV Máx.,Бонус к макс. ОЗ,Boost HP Maks,生命提升
Item_SoulStone_Life_Des,生命上限提升,Increases Max HP,Aumenta os PV Máx.,Увеличивает макс. ОЗ,Meningkatkan HP Maks,提升血量上限
ChapterStory_1, 被古代邪术所诅咒所有人的灵魂都被赋予了不朽，尽管肉体腐坏，但是他们依然以行尸走肉的方式留存，心智也逐渐腐坏。在魔境的最外围，这些游荡的活死人漫无目的的游荡。或许他们仍在等待诅咒解除的那天，或是等待强大的冒险者赐予他们死亡的解放。," Those cursed by ancient sorceries could never rest in peace. They became the walking dead, wandering around the outermost periphery of the Demon Realm. Perhaps they were waiting for their curse to be lifted. Or they simply hoped that one day, a brave adventurer could end their misery with a quick death.","Mereka yang dikutuk oleh sihir kuno tak akan pernah beristirahat dengan tenang. Mereka menjadi mayat hidup, berkeliaran di lingkaran terluar Alam Demon. Mungkin mereka menunggu kutukan mereka dicabut. Atau mungkin, hanya berharap suatu hari nanti ada seorang petualang pemberani yang mengakhiri penderitaan mereka dengan kematian cepat.","Os amaldiçoados por feitiços antigos jamais poderiam descansar em paz. Eles se tornaram os mortos-vivos e perambulam pela periferia mais fronteiriça do Reino Demoníaco. Talvez eles estivessem esperando a anulação da maldição. Ou simplesmente esperavam que, algum dia, um aventureiro bravo conseguisse dar fim ao sofrimento com uma morte rápida.","Те, на ком лежит древнее проклятье, не могут упокоиться с миром. Они стали ходячими мертвецами, блуждающими по внешней границе Царства Демонов. Возможно, они ждут, когда их проклятие будет снято, — или просто надеются, что однажды храбрый искатель приключений положит конец их страданиям и дарует быструю смерть.",
ChapterStory_2,李奥瑞克二世本是一个善良而又懦弱的君王，他继位后他的王国自然遭到了征服者的觊觎。被黑骑士团缩包围，国王最终打开了祖先时代所封印的地下室大门，借助魔境的魔力消灭敌人……。然而，魔境的力量却诅咒了一切，包括他和他的国民。于是李奥瑞克守在了魔境的外层，用尽一切也想阻止同样被冲昏头脑的人深入魔境。,"Leoric II was kind but weak. From the moment he inherited the throne, his kingdom became the prey of invaders. When the king was under siege of the Black Knight's army, he had no choice but to open his sealed basement—the gateway leading to the Demon Realm.His plan was to use the power from the Demon Realm to destroy his enemies. But in the end, the demonic power cursed all, include himself and his people. Leoric II lost his kingdom. His new post was a guard outside the Demon Realm, doing everything he could to stop the strayed from entering.","Leoric II adalah raja yang baik, tapi lemah. Sejak naik takhta, kerajaannya menjadi sasaran para penjajah. Ketika sang raja dikepung oleh pasukan Kesatria Hitam, dia tak punya pilihan selain membuka segel rubanahnya—gerbang menuju Alam Demon.Rencananya adalah untuk menggunakan kekuatan dari Alam Demon untuk menghancurkan musuhnya. Namun, pada akhirnya, kekuatan jahat ini mengutuk semua, termasuk dirinya sendiri dan rakyatnya. Leoric II kehilangan kerajaannya. Tugas barunya adalah sebagai penjaga di luar Alam Demon, melakukan segala upaya untuk mencegah siapa pun memasukinya.","Leoric II era gentil mas fraco. Desde o momento em que ele herdou o trono, o reino ficou à mercê de invasores. Quando o rei estava sob cerco dos exército do Cavaleiro Negro, ele não teve opção senão abrir o porão selado — seu portal para o Reino Demoníaco. O plano dele consistia em usar o poder do Reino Demoníaco para destruir os inimigos. Mas, no final, o poder demoníaco amaldiçoou todos, inclusive ele próprio e o seu povo. Leoric II perdeu o reino. Assumiu um posto de guarda fora do Reino Demoníaco, fazendo tudo ao seu alcance para impedir a entrada dos perdidos.","Леорик II был добрым, но слабым королем. С того момента, как он унаследовал трон, его царство стало добычей для захватчиков. Когда короля осадила армия Черного рыцаря, у него не осталось другого выбора. Он открыл запечатанное подземелье — врата, ведущие в Царство Демонов.План короля состоял в том, чтобы использовать силу Царства Демонов для уничтожения врагов. Но в конечном итоге демоническая сила прокляла все живое, включая его самого и его народ. Леорик II потерял свое царство — и стал стражником, стоящим на посту у прохода в Царство Демонов. Он отвращает тех, кто сбился с пути, делая все возможное, чтобы помешать им пройти.",李奧瑞克二世本是一個善良而又懦弱的君王，他繼位後他的王國自然遭到了征服者的覬覦。被黑騎士團縮包圍，國王最終打開了祖先時代所封印的地下室大門，借助魔境的魔力消滅敵人……。然而，魔境的力量卻詛咒了一切，包括他和他的國民。於是李奧瑞克守在了魔境的外層，用盡一切也想阻止同樣被沖昏頭腦的人深入魔境。
ChapterStory_3,黑骑士王自诩无人能在战场上打败他的军队，在征战李奥瑞克王国的战役中，他很快便占领了李奥瑞克的城堡。正当他在王城屠戮之时，来自魔境的力量将他的军队全部吞噬……被吞入魔境后，他的神智越来越模糊，终于变成只知战斗的行尸走肉，和他的兵团一起在最后的战场中永远地徘徊。,"The Black Knight believed he was invincible. He waged a war against Leoric II, and it took him very little time to occupy the main castle. After he gave the order to decimate the city, however, his entire army was devoured by the demonic power.The Black Knight was sucked into the Demon Realm. Over time, he could remember less and less until he became naught but a bloodthirsty zombie. The Black Knight, along with his soldiers, would forever wander aimlessly on their last battlefield.","Kesatria Hitam begitu yakin bahwa dirinya tak terkalahkan. Dia berperang melawan Leoric II, dan tak perlu waktu lama baginya untuk menduduki kastel utama. Namun, setelah dia memberi perintah untuk menghancurkan kota, seluruh pasukannya terkena kutukan jahat.Kesatria Hitam tergelincir ke dalam Alam Demon. Seiring waktu, dia makin kehilangan kesadaran dan akhirnya menjadi zombi haus darah. Kesatria Hitam bersama pasukannya akan selamanya berkeliaran tanpa tujuan di medan tempur terakhir mereka.","O Cavaleiro Negro acreditava ser invencível. Ele guerreou contra Leoric II e precisou de muito pouco tempo para ocupar o castelo principal. Depois, ele ordenou a dizimação da cidade — mas todo o seu exército foi devorado pelo poder demoníaco.O Cavaleiro Negro foi sugado pelo Reino Demoníaco. Com o passar do tempo, ele se lembrava de cada vez menos, o que o reduziu a nada mais que um zumbi sedento de sangue. O Cavaleiro Negro, assim como os seus soldados, vagariam sem direção, para sempre, no seu último campo de batalha.","Черный рыцарь считал себя непобедимым. Он пошел войной на Леорика II, и ему потребовалось совсем немного времени, чтобы занять его главный замок. Черный рыцарь велел сровнять город с землей, однако в этот момент вся его армия была поглощена демонической силой.Черного рыцаря затянуло в Царство Демонов. Шло время, и он все больше забывал о своей прошлой жизни, пока, наконец, не превратился в бездумного кровожадного зомби. Вместе со своими солдатами Черный рыцарь обречен бесконечно блуждать по их последнему полю битвы.",黑騎士王自詡無人能在戰場上打敗他的軍隊，在征戰李奧瑞克王國的戰役中，他很快便佔領了李奧瑞克的城堡。正當他在王城屠戮之時，來自魔境的力量將他的軍隊全部吞噬……被吞入魔境後，他的神智越來越模糊，終於變成只知戰鬥的行屍走肉，和他的兵團一起在最後的戰場中永遠地徘徊。
ChapterStory_4,复活死去的人从来是生者的夙愿，哪怕付出自己的灵魂与恶魔交易也在所不惜。在魔境中死去的人，肉体不管如何腐败，灵魂都不会消散。于是这些失去肉体的灵魂自然而然的会对活着的生物趋之若鹜，吸取他们的生命力量。,"The things the dead would do to feel alive again! Even if that meant sacrificing their soul and making a pact with the devil. For those who died inside the Demon Realm, their souls would be forever trapped. Without their flesh and blood, the trapped souls had a constant craving for all things breathing. That was their way to drain life from the living.","Segala hal yang akan dilakukan orang mati untuk merasa hidup lagi! Walaupun berarti harus mengorbankan jiwa dan melakukan perjanjian dengan iblis. Bagi orang yang mati di Alam Demon, jiwanya akan terperangkap di dalamnya selamanya. Tanpa raga, jiwa yang terperangkap selalu haus akan segala makhluk bernyawa. Itu cara mereka untuk memeras nyawa dari makhluk hidup.","As coisas que os mortos fariam para se sentirem vivos novamente! Mesmo que isso significasse o sacrifício de suas almas e fazerem um pacto com o diabo. Para aqueles que morreram dentro do Reino Demoníaco, as suas almas permaneceriam aprisionadas para sempre. Sem carne e sangue, as almas presas ansiavam por qualquer coisa que respirasse. Era assim que drenavam a vida dos vivos.","На что только ни готовы мертвые, чтобы вновь почувствовать себя живыми. Даже пожертвовать собственной душой и заключить договор с дьяволом! Души тех, кто умирает в Царстве Демонов, навсегда остаются в ловушке. Лишившись плоти и крови, эти души страдают от невыносимой тяги ко всему, что живет и дышит, и их путь — вытягивать жизнь из людей.",复活死去的人从来是生者的夙愿，哪怕付出自己的灵魂与恶魔交易也在所不惜。在魔境中死去的人，肉体不管如何腐败，灵魂都不会消散。于是这些失去肉体的灵魂自然而然的会对活着的生物趋之若鹜，吸取他们的生命力量。
ChapterStory_5,也许是因为智力低下，哥布林从来不受魔境力量的影响。在魔境中，他们建立自己的部落，在此繁衍生息。在不断和魔境闯入者们战斗的过程中，他们学会了各种战斗技巧。如果在魔境中闯入他们的营地，他们会毫不留情地对你发起攻击。,"Perhaps because of their low intelligence, the goblins were never affected by the demonic power. They built their own settlement inside the Demon Realm and lived on with their lives, generation after generation. From the countless battles they fought against their intruders, they learned quite a few combat skills. If you accidentally barge into their turf, you'd better be prepared. The goblins will attack you with no mercy.","Mungkin karena inteligensinya yang rendah, goblin tak pernah terpengaruh kekuatan jahat ini. Mereka membangun permukiman di dalam Alam Demon dan menjalani kehidupan mereka sendiri, generasi demi generasi. Mereka mempelajari keahlian bertempur dari pertarungan yang mereka hadapi melawan para penjajah. Jika kau tak sengaja memasuki wilayah kekuasaan mereka, bersiaplah. Para goblin akan menyerangmu tanpa ampun.","Talvez por conta da pouca inteligência, os goblins nunca foram afetados pelo poder demoníaco. Eles construíram o próprio assentamento dentro do Reino Demoníaco e seguiram com as suas vidas, geração após geração. As incontáveis batalhas contra invasores lhes ensinaram uma quantidade considerável de habilidades de combate. Se você acidentalmente sair entrando no território deles, será melhor que esteja preparado. Os goblins atacarão você sem piedade.","Возможно, благодаря своему недалекому уму, гоблины совершенно не подвержены влиянию демонических сил. Они даже построили собственное поселение в Царстве Демонов и поколение за поколением жили своей жизнью. В бесчисленных сражениях против захватчиков они выучили немало боевых навыков. Если вы случайно попадете на их территорию, будьте готовы. Гоблины атакуют без пощады!",也許是因為智力低下，哥布林從來不受魔境力量的影響。在魔境中，他們建立自己的部落，在此繁衍生息。在不斷和魔境闖入者們戰鬥的過程中，他們學會了各種戰鬥技巧。如果在魔境中闖入他們的營地，他們會毫不留情地對你發起攻擊。
Item_Artifact_AttackCrit_Recover,暴击恢复,Recovers On Crit,Pulih Pada Crit,Recupera em Crit,Восстанавливается при критическом ударе,暴擊恢復
Item_Artifact_AttackCrit_Recover_Des,暴击时恢复生命值,Heals yourself on crit,Sembuhkan diri Anda dengan crit,Cura-se na crítica,Исцеляет себя при критическом ударе,暴擊時恢復生命值
Item_Artifact_Kill_Shuriken,"怨恨飞刀","Shuriken of Resentment","Shuriken Kebencian","Shuriken de Ressentimento","Сюрикен злобы","怨恨飛刀"
Item_Artifact_Kill_Shuriken_Des,"击杀敌人或受伤时产生飞刀","Generates a shuriken upon killing an enemy or receiving damage.","Menghasilkan shuriken setelah menyingkirkan musuh atau menerima damage.","Gera uma shuriken ao matar um inimigo ou ao receber dano.","Создает сюрикен при убийстве противника или получении урона.","擊殺敵人或受傷時產生飛刀"
Item_Artifact_SurroundingShuriken,"护身飞刀","Shuriken of Protection","Shuriken Perlindungan","Shuriken de Proteção","Сюрикен защиты","護身飛刀"
Item_Artifact_SurroundingShuriken_Des," 产生围绕着自己的飞刀"," Generates a shuriken to surround yourself."," Menghasilkan shuriken untuk mengelilingi dirimu.","Gera uma shuriken para cercar você.","Создает сюрикен, защищающий персонажа.","產生圍繞著自己的飛刀"
Item_Artifact_Attack_DoubleAttack,"二连击","Double Strike","Sambaran Ganda","Golpe Duplo","Двойной удар","二連擊"
Item_Artifact_Attack_DoubleAttack_Des,"每次攻击时敌人受到两次伤害","Each attack deals damage twice to the target.","Setiap serangan menimbulkan damage dua kali pada target.","Cada ataque causa dano ao alvo duas vezes.","Каждая атака наносит цели двойной урон.","每次攻擊時敵人受到兩次傷害"
Item_Artifact_Armor_Heavy,"重甲","Heavy Armor","Zirah Berat","Armadura Pesada","Тяжелая броня","重甲"
Item_Artifact_Armor_Heavy_Des,"大幅免伤，降低速度","Greatly reduces damage taken but also reduces speed.","Mengurangi damage yang diterima secara signifikan, tetapi juga mengurangi kecepatan.","Reduz muito o dano sofrido mas também reduz a velocidade.","Значительно снижает получаемый урон, но также снижает скорость.","大幅免傷，降低速度"
Item_Attributes_AttackCrit_S,"暴击几率超小提升","Crit Boost (S)","Boost Crit (S)","Aumento de Crít (P)","Бонус к крит. удару (М)","暴擊幾率超小提升"
Item_Attributes_AttackCrit_S_Des,"暴击几率提升2%","Crit Chance +2%","Peluang Crit +2%","Chance de Crít +2%","Шанс крит. удара +2%","暴擊幾率提升2%"
Item_Attributes_AttackSpeed_S,"攻速超小提升","ATK Speed Boost (S)","Boost Kecepatan ATK (S)","Aumento de Velocidade de ATQ (P)","Бонус к скорости АТК (М)","攻速超小提升"
Item_Attributes_AttackSpeed_S_Des,"攻速提升2%","ATK Speed +2%","Kecepatan ATK +2%","Velocidade de ATQ +2%","Скорость атаки +2%","攻速提升2%"
Item_Artifact_Armor_Dull,"迟钝铠甲","Defensive Armor","Zirah Pertahanan","Armadura Defensiva","Защитная броня","遲鈍鎧甲"
Item_Artifact_Armor_Dull_Des,"牺牲攻击，增强防御","Reduces ATK to increase defense.","Mengurangi ATK untuk meningkatkan pertahanan.","Reduz o ATQ para aumentar a defesa.","Уменьшает ATK для повышения защиты.","犧牲攻擊，增强防禦"
Item_Artifact_Armor_AfterHit,"受伤守护","Shield of Invulnerability","Perisai Kekebalan","Escudo de Invulnerabilidade","Щит неуязвимости","受傷守護"
Item_Artifact_Armor_AfterHit_Des,"受到伤害后获得短暂的护盾","Generates a temporary shield upon receiving damage.","Menghasilkan perisai sementara saat menerima damage.","Gera um escudo temporário ao receber dano.","Создает временный щит при получении урона.","受到傷害後獲得短暫的護盾"
Item_Artifact_Armor_Angry,"狂怒","Berserk","Berserk","Furor","Берсерк","狂怒"
Item_Artifact_Armor_Angry_Des,"受伤后短暂进入狂怒状态，增加8%攻击力","Temporarily increases ATK by 8% upon receiving damage.","Sementara meningkatkan ATK sebesar 8% saat menerima damage.","Aumenta temporariamente o ATQ em 8% ao receber dano.","Временно увеличивает ATK на 8% при получении урона.","受傷後短暫進入狂怒狀態，新增8%攻擊力"
Item_Artifact_Special_ThunderBuff,"电霸符","Electrocution Charm","Pesona Sengatan","Amuleto de Eletrocussão","Амулет электричества","電霸符"
Item_Artifact_Special_ThunderBuff_Des,"电击周围敌人，增强闪电威力","Electrocutes surrounding enemies and boosts your lightning power.","Menyengat musuh di sekeliling dengan listrik dan memacu kekuatan petir kamu.","Eletrocuta os inimigos ao redor e aumenta o poder do seu relâmpago.","Поражает окружающих врагов электричеством и увеличивает вашу силу молнии.","電擊周圍敵人，增强閃電威力"
Item_Artifact_AddGold_S,"小钱袋","Small Gold Sack","Karung Emas Kecil","Saco de Ouro Pequeno","Маленький мешочек с золотом","小錢袋"
Item_Artifact_AddGold_S_Des,"+5金币","Gold +5","Emas +5","Ouro +5","Золото +5","+5金幣"
Item_Artifact_AddGold_M,"大钱袋","Large Gold Sack","Karung Emas Besar","Saco de Ouro Grande","Большой мешок с золотом","大錢袋"
Item_Artifact_AddGold_M_Des,"+8金币","Gold +8","Emas +8","Ouro +8","Золото +8","+8金幣"
Item_Artifact_AddGold_L,"超级钱袋","Super Gold Sack","Karung Emas Super","Supersaco de Ouro","Огромный мешок с золотом","超級錢袋"
Item_Artifact_AddGold_L_Des,"+15金币","Gold +15","Emas +15","Ouro +15","Золото +15","+15金幣"
Item_Artifact_Attack_RollingShuriken,"突刺飞刀","Rolling Shuriken","Shuriken Berputar","Shuriken de Rolamento","Катящийся сюрикен","突刺飛刀"
Item_Artifact_Attack_RollingShuriken_Des,"突刺时附带飞刀攻击","Uses shuriken to attack while charging.","Menggunakan shuriken untuk menyerang sambil mengisi skill.","Usa uma shuriken para atacar durante o carregamento.","Использует сюрикен для атаки во время зарядки.","突刺時附帶飛刀攻擊"
Item_Artifact_ExpEnhance,"爆炸霸符","Charm of Explosion","Pesona Ledakan","Amuleto de Explosão","Амулет взрыва","爆炸霸符"
Item_Artifact_ExpEnhance_Des,"怪物和投掷物死亡之后爆炸","Dead monsters and throwables will explode.","Monster mati dan senjata lempar akan meledak.","Monstros mortos e objetos lançáveis explodirão.","Убитые монстры и метательные предметы будут взрываться.","怪物和投擲物死亡之後爆炸"
Item_Artifact_Beam_Phoenix,"凤凰尾羽","Phoenix Feather","Bulu Phoenix","Pena da Fênix","Перо феникса","鳳凰尾羽"
Item_Artifact_Beam_Phoenix_Des,"死亡后在烈焰中重生","Allows you to revive in flames after death.","Memungkinkan kamu bangkit dalam api setelah mati.","Permite que você volte à vida em chamas depois da morte.","Позволяет возродиться в пламени после смерти.","死亡後在烈焰中重生"
Item_Artifact_AttackShuriken,"攻击飞镖","Offensive Shuriken","Shuriken Ofensif","Shuriken Ofensiva","Наступательный сюрикен","攻擊飛鏢"
Item_Artifact_AttackShuriken_Des,"攻击时投掷飞镖","Throws shuriken when attacking.","Melemparkan shuriken saat menyerang.","Lança uma shuriken ao atacar.","Бросает сюрикены при атаке.","攻擊時投擲飛鏢"
Item_Artifact_MysteriousExistance1,"神秘的红符","Mysterious Red Charm","Pesona Merah Misterius","Amuleto Vermelho Misterioso","Таинственный красный амулет","神秘的紅符"
Item_Artifact_MysteriousExistance1_Des,"未知量的吸血，暴击属性","Increases Leech and Crit by an unknown amount.","Meningkatkan Leech dan Crit dengan jumlah tak diketahui.","Aumenta a Sucção e o Crít em uma quantidade desconhecida.","Увеличивает вытягивание жизни и крит. удар на неизвестное количество.","未知量的吸血，暴擊内容"
Item_Artifact_MysteriousExistance2,"神秘的蓝符","Mysterious Blue Charm","Pesona Biru Misterius","Amuleto Azul Misterioso","Таинственный синий амулет","神秘的藍符"
Item_Artifact_MysteriousExistance2_Des,"生存能力大幅加强","Greatly increases HP.","Meningkatkan HP secara signifikan.","Aumenta muito os PV.","Значительно увеличивает ОЗ.","生存能力大幅加强"
Item_Attributes_Attack_L,"攻击大提升","ATK Boost (L)","Boost ATK (L)","Aumento de ATQ (G)","Бонус к АТК (Б)","攻擊大提升"
Item_Attributes_Attack_L_Des,"攻击提升40%","ATK +40%","ATK +40%","ATQ +40%","Атака +40%","攻擊提升40%"
Item_Attributes_Attack_S,"攻击小提升","ATK Boost (S)","Boost ATK (S)","Aumento de ATQ (P)","Бонус к АТК (М)","攻擊小提升"
Item_Attributes_Attack_S_Des,"攻击提升20%","ATK +20%","ATK +20%","ATQ +20%","Атака +20%","攻擊提升20%"
Item_Artifact_AddDice_L,"增加大量骰子","Dice Supply (L)","Suplai Dice (L)","Suprimento de Dados (G)","Набор кубиков (Б)","新增大量骰子"
Item_Artifact_AddDice_L_Des,"增加10个骰子","Dice +10","Dice +10","Dados +10","Кубики +10","新增10個骰子"
Item_Artifact_AddDice_M,"增加骰子","Dice Supply","Suplai Dice","Suprimento de Dados","Набор кубиков","新增骰子"
Item_Artifact_AddDice_M_Des,"增加5个骰子","Dice +5","Dice +5","Dados +5","Кубик +5","新增5個骰子"
Item_Artifact_AddDice_S,"增加少量骰子","Dice Supply (S)","Suplai Dice (S)","Suprimento de Dados (P)","Набор кубиков (М)","新增少量骰子"
Item_Artifact_AddDice_S_Des,"增加3个骰子","Dice +3","Dice +3","Dados +3","Кубик +3","新增3個骰子"
Item_Artifact_Special_GoldenMushroom,"金蘑菇","Golden Mushroom","Jamur Emas","Cogumelo Dourado","Золотой гриб","金蘑菇"
Item_Artifact_Special_GoldenMushroom_Des,"给你复活的能力，复活后能力变强","Allows you to revive with higher stats.","Memungkinkan kamu bangkit dengan stat lebih tinggi.","Permite que você volte à vida com estatísticas maiores.","Позволяет возрождаться с более высокими показателями.","給你復活的能力，復活後能力變强"
Item_Attributes_AttackSpeed_L,"攻速大提升","ATK Speed Boost (L)","Boost Kecepatan ATK (L)","Aumento de Velocidade de ATQ (G)","Бонус к скорости ATK (Б)","攻速大提升"
Item_Attributes_AttackSpeed_L_Des,"攻速提升30%","ATK Speed +30%","Kecepatan ATK +30%","Velocidade de ATQ +30%","Скорость атаки +30%","攻速提升30%"
Item_Attributes_AttackCrit_L,"暴击大提升","Crit Boost (L)","Boost Crit (L)","Aumento de Crít (G)","Бонус к крит. удару (Б)","暴擊大提升"
Item_Attributes_AttackCrit_L_Des,"暴击几率提升25%","Crit Chance +25%","Peluang Crit +25%","Chance de Crít +25%","Шанс крит. удара +25%","暴擊幾率提升25%"
Item_Artifact_AttackCrit_DamageUp_L,"暴击伤害提升","Crit DMG Boost","Boost DMG Crit","Aumento de DANO Crít","Бонус к крит. урону","暴擊傷害提升"
Item_Artifact_AttackCrit_DamageUp_L_Des,"暴击伤害提升60%","Crit DMG +60%","DMG Crit +60%","DANO Crít +60%","Крит. урон +60%","暴擊傷害提升60%"
Item_Artifact_FullMoon,"满月","Full Moon","Bulan Purnama","Lua Cheia","Полнолуние","滿月"
Item_Artifact_FullMoon_Des,"满血时增加月光伤害","Inflicts moonlight damage when HP is full.","Menimbulkan damage sinar bulan saat HP penuh.","Inflige dano de luar quando os PV estão cheios.","Наносит урон лунным светом, когда у вас максимум ОЗ.","滿血時新增月光傷害"
Item_Artifact_RewardOrder,"悬赏令","Bounty Order","Bounty Order","Ordem de Recompensa","Заказ с наградой","懸賞令"
Item_Artifact_RewardOrder_Des,"击杀目标敌人获得额外金币","Grants bonus Gold when you kill the target enemy.","Memberikan Emas bonus saat kamu menyingkirkan musuh target.","Concede Ouro bônus quando você abate o alvo inimigo.","Дает бонусное золото, когда вы убиваете целевого врага.","擊殺目標敵人獲得額外金幣"
Item_Artifact_Crown,"皇冠","Crown","Mahkota","Coroa","Корона","皇冠"
Item_Artifact_Crown_Des,"无伤杀敌以获得攻击加成","Triggers an ATK bonus when you kill an enemy without taking damage.","Memicu bonus ATK saat kamu menyingkirkan musuh tanpa menerima damage.","Aciona um bônus de ATQ quando você mata um inimigo sem sofrer dano.","Дает бонус к атаке, когда вы убиваете врага, не получая урона.","無傷殺敵以獲得攻擊加成"
Item_Artifact_NinjaBook,"忍术书","Ninjutsu Book","Kitab Ninjutsu","Livro de Ninjutsu","Книга по ниндзюцу","忍術書"
Item_Artifact_NinjaBook_Des,"受击时有概率回避","Grants you a chance to dodge attacks.","Memberimu peluang mengelak dari serangan.","Concede a você uma chance de desviar de ataques.","Дает вам шанс уклониться от атаки.","受擊時有概率回避"
Item_Artifact_WhiteFeather,"白色羽毛","White Feather","Bulu Putih","Pena Branca","Белое перо","白色羽毛"
Item_Artifact_WhiteFeather_Des,"受击时有概率回避","Grants you a chance to dodge attacks.","Memberimu peluang mengelak dari serangan.","Concede a você uma chance de desviar de ataques.","Дает вам шанс уклониться от атаки.","受擊時有概率回避"
Item_Artifact_WhiteDust,"白色粉尘","White Powder","Serbuk Putih","Pó Branco","Белый порох","白色粉塵"
Item_Artifact_WhiteDust_Des,"召唤大量纯白光束轰击敌人","Summons white beams to bombard enemies.","Memanggil cahaya putih untuk membombardir musuh.","Invoca raios brancos para bombardear os inimigos.","Призывает белые лучи для обстрела врагов.","召喚大量純白光束轟擊敵人"
Item_Artifact_RedRose,"红玫瑰","Red Rose","Mawar Merah","Rosa Vermelha","Красная роза","紅玫瑰"
Item_Artifact_RedRose_Des,"增加5%吸血","Leech +5%","Leech +5%","Sucção +5%","Вытягивание жизни +5%","新增5%吸血"
Item_Artifact_Manjusawa,"曼珠沙华","Red Spider Lily","Spider Lily Merah","Lírio-da-aranha-vermelha","Красный ликорис","曼珠沙華"
Item_Artifact_Manjusawa_Des,"濒死时攻击力提升20%，暴击率提升25%","Increases ATK by 20% and Crit Chance by 25% when you're dying.","Meningkatkan ATK 20% dan Peluang Crit 25% saat kamu sekarat.","Aumenta o ATQ em 20% e a Chance de Crít em 25% quando você está morrendo.","Увеличивает атаку на 20% и шанс крит. удара на 25%, когда вы умираете.","瀕死時攻擊力提升20%，暴擊率提升25%"
Item_Artifact_CursedMask,"诅咒面具","Cursed Mask","Topeng Terkutuk","Máscara Amaldiçoada","Проклятая маска","詛咒面具"
Item_Artifact_CursedMask_Des,"生命降低20%，攻击力提高40%","HP -20%, ATK +40%","HP -20%, ATK +40%","PV -20%, ATQ +40%","ОЗ -20%, атака +40%","生命降低20%，攻擊力提高40%"
Item_Artifact_AttackColdWind,"寒冰剑气","Icy Aura","Aura Es","Aura Gélida","Ледяная аура","寒冰劍氣"
Item_Artifact_AttackColdWind_Des,"攻击时发射出寒冰剑气","Releases icy auras when attacking.","Melepaskan aura es saat menyerang.","Solta auras gélidas ao atacar.","Выпускает ледяную ауру при атаке.","攻擊時發射出寒冰劍氣"
Item_Artifact_Blizzard,"暴风雪","Blizzard","Badai Salju","Nevasca","Снежная буря","暴風雪"
Item_Artifact_Blizzard_Des,"召唤暴风雪冷冻敌人","Summons a blizzard to freeze enemies.","Memanggil badai salju untuk membekukan musuh.","Invoca uma nevasca para congelar os inimigos.","Призывает снежную бурю, чтобы заморозить врагов.","召喚暴風雪冷凍敵人"
Item_Artifact_GuiltyFire,"罪业之火","Sinful Flame","Api Dosa","Chama Pecaminosa","Греховное пламя","罪業之火"
Item_Artifact_GuiltyFire_Des,"战斗时焚烧所有人","Burns all enemies during battle.","Membakar semua musuh dalam pertempuran.","Queima todos os inimigos durante a batalha.","Обжигает всех врагов в бою.","戰鬥時焚燒所有人"
Item_Artifact_NinjaUmbrella,"忍伞","Ninja Umbrella","Payung Ninja","Guarda-chuva Ninja","Зонт ниндзя","忍傘"
Item_Artifact_NinjaUmbrella_Des,"召唤忍伞进行防护","Summons a ninja umbrella to protect yourself.","Memanggil payung ninja untuk melindungi dirimu.","Invoca um guarda-chuva ninja para proteger você.","Призывает зонт ниндзя для защиты.","召喚忍傘進行防護"
Item_Artifact_DoubleMoney,"理财大师","Gold Guru","Guru Emas","Guru de Ouro","Золотой гуру","理財大師"
Item_Artifact_DoubleMoney_Des,"获得双倍金钱","Allows you to receive double Gold.","Memungkinkan kamu menerima Emas dua kali lipat.","Permite que você receba Ouro em dobro.","Позволяет получать двойное количество золота.","獲得雙倍金錢"
Item_Artifact_Gift,"神秘礼物","Mystery Gift","Hadiah Misterius","Presente Misterioso","Таинственный подарок","神秘禮物"
Item_Artifact_Gift_Des,"礼物里面有什么？","Find out what it is!","Cari tahu apa itu!","Descubra o que é!","Узнайте, что это такое!","禮物裡面有什麼？"
Item_Artifact_SnailCurse,"蜗牛咒术","Snail's Curse","Kutukan Keong","Maldição da Lesma","Проклятие улитки","蝸牛咒術"
Item_Artifact_SnailCurse_Des,"诅咒敌人使其减速","Slows enemies.","Memperlambat musuh.","Deixa os inimigos mais lentos.","Замедляет врагов.","詛咒敵人使其减速"
Item_Artifact_TriangleEye,"全知之眼","Eye of Providence","Mata Kuasa","Olho da Providência","Око провидения","全知之眼"
Item_Artifact_TriangleEye_Des,"洞悉敌人的血量","Detects enemy HP.","Mendeteksi HP musuh.","Detecta os PV dos inimigos.","Определяет ОЗ противника.","洞悉敵人的血量"
Item_Artifact_Lucky,"幸运草","Lucky Clover","Semanggi Hoki","Trevo da Sorte","Счастливый клевер","幸運草"
Item_Artifact_Lucky_Des,"增加高级宝箱概率","Increases the drop rate of advanced chests.","Meningkatkan drop rate dari peti lanjutan.","Aumenta a taxa de disponibilização de baús avançados.","Увеличивает частоту выпадения улучшенных сундуков.","新增高級寶箱概率"
Item_Artifact_GoldAxe,"金镐子","Gold Pickaxe","Beliung Emas","Picareta de Ouro","Золотая кирка","金鎬子"
